page_id,page_length,page_namespace,page_title
7870,117,3,'Sevela.p'
7871,102,3,'Lodewijk_Vadacchino'
7872,79,2,'Lodewijk_Vadacchino'
7873,1897,2,'White_Demon'
7874,4,2,'Elitre_(WMF)/sandbox'
7875,59,4,'Визуальный_редактор'
7876,757,9,'Sitenotice'
7877,12896,0,'Germanwings_гьавамухъазул_9525_рейс'
7878,404,10,'БакІКарта_Франция'
7879,233,10,'Байрахъ/Нидерландал'
7880,1464,10,'ПачБайрахъ/Испания'
7881,507,10,'ПачБайрахъ/Хъазахъистан'
7882,751,10,'ПачБайрахъ/Мексика'
7883,598,10,'ПачБайрахъ/Австралия'
7884,378,10,'ПачБайрахъ/Колумбия'
7885,856,10,'ПачБайрахъ/Хорватия'
7886,476,10,'ПачБайрахъ/Япония'
7887,501,10,'ПачБайрахъ/Магъриб'
7888,546,10,'ПачБайрахъ/ГІизраиль'
7889,88,10,'ПачБайрахъ/ГІизраил'
7890,517,10,'ПачБайрахъ/Нидерландал'
7891,380,10,'ПачБайрахъ/Турция'
7892,54,0,'ГІизраил'
7893,75,1,'ГІизраил'
7895,3774,0,'ЦӀияб-Сасикь'
7896,7953,0,'Норвегия'
7897,112,10,'Lang-nb'
7898,177,10,'Lang-nn'
7899,158,10,'Lang-no'
7900,63,10,'Lang-no2'
7901,181,10,'Increase'
7902,6137,0,'Швеция'
7903,164,10,'Lang-sv'
7904,140,10,'Lang-kk'
7905,94,10,'Lang-ka2'
7906,6596,0,'Австрия'
7907,125,10,'Lang-de2'
7908,154,10,'Lang-hr'
7909,156,10,'Lang-hu'
7910,142,10,'Lang-sl'
7911,101,10,'Wikidata-coords'
7912,2492,828,'WikidataCoords'
7914,89,3,'GO'
7915,79,0,'Википедия:Суратал'
7916,420,10,'ПачБайрахъ/МахІачхъала'
7918,160366,828,'Statistical/ABC11'
7919,147,10,'Lang-agx'
7920,63,2,'Azariv'
7921,21,2,'Cikolatalipasta'
7922,66045,0,'Казбекова
7924,102,10,'Ӏang-Ӏa'
7925,1185,0,'МагIарул_мацIалда_бахъулеб_газетазулги_журналазулги_сияхI'
7926,13883,0,'Салман_ибну_ГІабдулгІазиз_СагІуд'
7927,456,10,'ГIабдул-ГIазиз_ханасул_орден'
7928,404,10,'Фейсал_ханасул_орден'
7929,1774,10,'ГЬКЪ'
7930,370,10,'Сон0'
7931,2347,10,'Cite_journal'
7932,526,10,'DOI'
7933,1982,10,'СагІудиязул_ГІарабиялъул_ханзаби'
7935,246,0,'Миллат_(газета)'
7936,591,10,'Мукъадасав_Андрей_Первозванныясул_орден'
7937,248,10,'ГӀицӀго_макъалабазда_категория'
7938,588,10,'ХъахӀаб_цӀумалъул_орден_(Речь_Посполитая)'
7939,125,10,'Орден_Белого_орла_(Речь_Посполитая)'
7940,124,10,'Орден_Андрея_Первозванного'
7941,408,10,'Пилалъул_орден'
7942,76,10,'Орден_Слона'
7943,107,10,'Категория_только_в_статьях'
7945,124,10,'Андрей_Первозванныясул_орден'
7946,14400,0,'Пётр_I'
7948,346,2,'Zebraacık'
7949,2836,0,'Чили'
7952,136,2,'Хаджимурад'
7953,4231,0,'Хьинуб'
7954,59,14,'ЧIарада_мухъалъул_росаби'
7955,4268,0,'Нукъуш'
7956,2355,0,'Дардак'
7957,4195,0,'Рулдаб'
7961,4858,0,'Урма'
7962,4880,0,'Бутри'
7963,3032,0,'ЧIегIергIор'
7964,73,14,'Википедия:2_сонил_стаж_бугел_гIахьалчагIи'
7965,12087,10,'ГІадан/Ислам'
7966,320,10,'Сначала_имя'
7967,171,10,'Str_find'
7968,239,828,'Nx'
7969,3023,10,'ГІадан/Ислам/doc'
7970,2994,10,'Collapsible_list'
7971,6786,0,'МухІаммад_ТІагьир_аль-Къарахий'
7972,14432,0,'Кампора-Сан-Джованни'
7973,80,10,'Климат_города'
7974,80,10,'Шагьаралъул_гьава-бакъ'
7975,80,10,'Климат_местности'
7976,38170,10,'БакӀалъул_климат'
7977,12117,10,'БакӀалъул_климат/doc'
7978,525,10,'Климат_местности/colp'
7979,725,10,'Климат_местности/cols'
7980,460,10,'Климат_местности/colw'
7981,249,10,'Климат_местности/minus'
7982,141,10,'Lang-nap'
7983,133,10,'Lang-scn'
7984,4268,0,'ЦIуриб'
7985,4255,0,'Магъар'
7986,4392,0,'ЦIулда'
7987,4212,0,'Цемер'
7988,4513,0,'Доронуб'
7989,4555,0,'ХIурухъ'
7990,4883,0,'Гьилиб'
7991,4761,0,'Гьочоб'
7992,4720,0,'Мугурухъ'
7993,4425,0,'Рисиб'
7994,9278,0,'СалахӀуддин'
7995,72,14,'Википедия:1_сонил_стаж_бугел_гIахьалчагIи'
7996,13157,0,'МахІмуд_Жалалудин-апанди_ад-Дагъистани'
7997,864,10,'ПачБайрахъ/ГІусманиязул_империя'
7998,595,10,'НП-ПН'
7999,174,10,'НП-ПН/'
8000,174,10,'Ъъ'
8001,705,10,'Ъъ/doc'
8002,18556,0,'Санкт-Петербург'
8003,111,10,'Lang-nl'
8004,40,10,'СС2'
8005,538,10,'OldStyleDate2'
8006,437,10,'БакІКарта_Россия_Санкт-Петербург'
8007,1137,10,'ХКЪ'
8008,257,10,'Соналъ'
8009,325,10,'БакІКарта_Россия_Москва'
8010,101,10,'Бак1Карта_Россия_Татаристан'
8011,740,10,'Святая_Аннал_4_даражаялъул_Орден_«БахІарчилъиялъухъ»_-_абураб_хъвай-хъвагІайгун'
8012,4804,0,'СултІан_Айюбил_мажгит'
8013,71,0,'Абу_Аюб_ал-Ансари'
8014,3906,10,'Спортчи'
8015,1088,10,'Спортчи/doc'
8016,64737,0,'Садулаев
8017,152,10,'If-wikidata'
8018,233,10,'Турнир'
8019,358,10,'Медаль'
8020,500,10,'Medal-style'
8021,121,10,'ГьитІинаб_хІарпгун_бетІер'
8022,472,10,'Medal-color'
8023,398,10,'Карточка/Викисклад'
8024,51,10,'Гьавураб_бакІ'
8025,884,10,'Россиялъул_халкъаздагьоркьосеб_классалъул_спорталъул_мастер'
8026,59267,0,'ХІадисов
8027,506,10,'Medal-bg'
8028,468,10,'MedalTable'
8029,853,10,'RankedMedalRow'
8030,727,10,'RankedMedalTable'
8031,204,10,'Месед'
8032,227,10,'2'
8033,50,10,'ГІарац'
8034,145,10,'Sort'
8035,227,10,'3'
8036,50,10,'Пахь'
8037,222,10,'1'
8038,725,10,'Россия_Федерациялъул_Президентасул_хІурматияб_грамота'
8039,102,0,'Россия_Федерациялъул_Президентасул_хІурматияб_грамота'
8040,56,0,'МагIарулал'
8041,77,1,'МагIарулал'
8042,59274,0,'КъурбангІалиев
8043,422,10,'ОИ-спорт'
8044,298,10,'ОИ-шапакъатал'
8045,59278,0,'ГІисахІажиев
8046,560,10,'Wrestling-bio-stub'
8047,59280,0,'Батиров
8048,59293,0,'Батиров
8049,61,0,'Ronald_Reagan'
8050,2190,10,'ОИ-медаль'
8051,470,10,'ХІурматалъул_Орден'
8052,505,10,'Гьудуллъиялъул_Орден'
8053,651,10,'Olympic-bio-stub'
8054,929,10,'Россиялъул_мустахІикъав_спорталъул_мастер'
8055,7410,0,'МахIач_МуртазгIалиев'
8056,59298,0,'ХІажимухІамадов
8057,582,10,'Россиялъул_спорталъул_мастер'
8058,407,10,'Sport-bio-stub'
8060,1132,10,'PD-user'
8061,64265,0,'Лабазанов
8062,573,10,'Россиялъул_спорталъул_устар'
8063,107,10,'Категория_гIицIго_макъалабазда'
8064,3022,10,'ВП-порталал'
8065,1141,10,'ВП-порталал/+'
8066,4743,0,'ГІабдуллагь_ибн_ГІабдул_МутІтІалиб'
8067,523,10,'ГІумру'
8068,55,10,'Хвараб_къо-моцІ'
8069,467,10,'ХварабБакІ'
8070,1906,10,'ГЬКЪ+гьижра'
8071,1878,10,'ХКЪ+гьижра'
8072,1671,10,'Къо-моцІ+гьижра'
8073,1200,10,'Сон+гьижра'
8074,767,10,'Sfn'
8075,706,10,'Sfn-текст'
8076,4001,0,'Аминат_бинт_Вагьб'
8077,19120,10,'Муъминзабазул_улбул'
8078,6238,0,'Хадижа_бинт_Хувайлид'
8079,2112,10,'Бусурманал_руччаби'
8080,66654,0,'НурмухӀамадов
8081,104,0,'ХӀабиб_НурмухӀамадов'
8082,63,0,'МагIарул_Википедия'
8083,11550,0,'ГІумар_Хулуси_Апанди_Дагъистанли'
8084,116,10,'Дурус_гьабичІого'
8085,59864,0,'Пушкин
8086,59400,0,'Пушкин
8087,2777,10,'МацІ/familycolor'
8088,69,10,'МацӀ/familycolor'
8089,138,10,'DAG'
8090,908,10,'МацІ/doc'
8091,1048,10,'Commonslink'
8092,419,828,'Weld'
8093,44,0,'ЦӀор'
8094,56,0,'ГьаракIуни'
8095,35797,0,'ГІаймакиса_Абубакар'
8096,9188,0,'МухІарамхур_мухъ'
8097,4089,10,'МухӀарамхур_мухъалъул_росаби'
8098,4843,0,'МухІарамхур'
8099,56,10,'Мац+ce'
8100,56,10,'Ӏang-ce'
8101,63,10,'ХӀужаби'
8102,645,10,'Georgia-geo-stub'
8103,42,10,'Ru-geo-stub'
8104,668,10,'Russia-geo-stub'
8105,6114,10,'Russia-geo-stub/doc'
8106,7179,10,'ТІогь'
8107,1571,10,'Геокар-Координатал'
8108,2241,10,'Геокар-БакІалъул_карта'
8110,4273,0,'ЦӀорол_мегӀер'
8111,68,10,'ПозКарта+'
8112,68,10,'ПозКарта~'
8113,119,10,'Геокар-Координатал/Форматирование_къотӀизе'
8114,958,10,'Геокар-Координатал/КъотІизе'
8115,130,10,'Геокар-Координаты/Обрезать_форматирование'
8116,1647,10,'Кумек_гьабе'
8117,70,10,'Helpme'
8118,84,10,'Геокар-Координаты'
8119,91,10,'Геокар-Позиционияб_карта'
8120,4528,0,'Азадугъли'
8121,74,10,'БутӀа_лъугӀизабун_гьечӀо'
8122,9451,10,'External_media'
8123,6297,0,'Ярагъ-Къазмаляр'
8124,54,0,'Дагъистан_Жумгьурият'
8125,99,0,'К:Геокаралда_карточка:_битІизабизе:_Халкъияб_цІар:_МацІ_бихьизабун_гьечІо'
8126,101,10,'Геокар-Координаты/Обрезать'
8127,346,10,'Comments'
8128,473,10,'Tooltip'
8129,1013,10,'Anchor'
8130,4902,0,'Билбилахур-Къазмаляр'
8131,5633,0,'Самур_(МухӀарамхур_мухъ)'
8132,234,10,'Аслияб_календарь'
8133,44,0,'Июл'
8134,4723,0,'Ярукъвалар'
8135,999,10,'Григорианияб_календарь_Жакъа'
8136,1131,10,'MONTHNUMBER'
8137,519,10,'JD'
8138,153,10,'КвегІиса_рачІчІ'
8139,2111,10,'БетІераб_гьумер/рамабазул_кьерал'
8142,69,6,'350px-Blue-bg_rounded_left.png'
8143,3284,0,'Портал:Дин'
8144,15610,10,'Индекс'
8145,125,10,'Кьеразул'
8146,749,10,'ТІаса_бищараб_портал'
8147,190,10,'БетІераб_гьумералъул_тІаса_бищараб_портал'
8148,352,10,'БетІераб_гьумералъул_тІаса_бищараб_портал/Жакъасеб_портал'
8149,254,10,'БетІераб_гьумералъул_тІаса_бищараб_портал/счетчик'
8150,370,10,'ТІаса_бищараб_портал/2015-07-08'
8151,11163,10,'Minmaxskipgen'
8152,20447,10,'Minmaxskipgen/core'
8153,1335,10,'БетІераб_гьумералда_цитата'
8154,343,10,'МацІалда_битІунхъвай'
8155,1130,10,'Щиб_жо_кколеб_Википедия?'
8156,1515,10,'Хъвай_цІияб_макъала'
8157,3891,10,'Хъирще_энциклопедия'
8158,306,10,'Википедиялъул_ракІалде_щвезаби'
8159,2375,10,'Къойил_лъугьа-бахъинал:07-9'
8160,107,10,'Жакъасел_лъугьа-бахъинал'
8161,107,10,'Шаблон:Википедиялъул_ракІалде_щвезаби'
8162,170,10,'Цебе_ккараб_номер'
8163,314,10,'كلمة_الصفحة_الرئيسية'
8164,150,10,'كلمة_اليوم/عداد'
8165,1693,10,'Къойил_лъугьа-бахъинал:07-10'
8166,3520,10,'ЦІиял_лъугьа-бахъинал'
8167,121,10,'Potd/2015-07-10'
8168,290,10,'Potd/2015-07-10_(av)'
8170,12003,828,'WikidataSelectors'
8171,6119,4,'Байбихьи'
8172,286,10,'Help_contents_back'
8173,5904,0,'Эркенал_баянал'
8174,43,10,'Navbox_subgroup'
8175,2471,10,'Creative_Commons'
8176,147,10,'Lang-neolat'
8177,1035,10,'ВТ-ЕЭБЕ'
8178,8331,0,'Энциклопедия'
8179,1171,10,'ВТ-МЭСБЕ'
8180,620,10,'Википедия:Байбихьи/Header'
8181,685,4,'Байбихьи/TabsTop'
8182,2081,10,'Къамусал'
8183,2286,10,'Викимедиа_Фонд'
8184,76,10,'Фонд_Викимедиа'
8185,67,10,'Википедиялъул_тарих'
8186,3983,10,'Википедия'
8187,1697,10,'Википедиялъул_бутӀа/doc'
8188,3951,10,'Сайталъул_карточка'
8189,84,10,'Карточка_сайта'
8190,634,10,'Wikidata/p154'
8191,580,0,'1040_сон'
8192,384,10,'Alsonumber'
8193,507,10,'Къо-моцІалда_рекъон_категория'
8194,104,10,'Категория_по_дате'
8195,40,10,'ЛП'
8196,636,10,'Falseredirect'
8197,2974,0,'Викимактаб'
8198,18478,828,'Wikidata/date'
8199,2315,0,'Портал:Порталазул_сияхІ'
8200,937,4,'ЛъикІ_щварал_Википедиялде'
8201,3506,4,'ЛъикІ_щварал_Википедиялде/БетІер'
8202,104,10,'Датаялда_рекъон_категория'
8204,327,10,'Портал:Къуръан/ТІаса_бищараб_макъала/Шаблон'
8205,1736,10,'Портал:Къуръан/ТІаса_бищараб_макъала/1'
8206,114,10,'Портал:Къуръан/ТІаса_бищараб_макъала'
8207,1553,10,'Портал:Къуръан/ТІаса_бищараб_макъала/2'
8208,2241,10,'Портал:Къуръан/ТІаса_бищараб_макъала/3'
8209,1745,10,'Портал:Къуръан/ТІаса_бищараб_макъала/4'
8210,2232,10,'Портал:Къуръан/ТІаса_бищараб_макъала/5'
8211,2265,10,'Портал:Къуръан/ТІаса_бищараб_макъала/6'
8212,2436,10,'Портал:Къуръан/ТІаса_бищараб_макъала/7'
8213,554,0,'Портал:Къуръан/ТІаса_бищараб_макъала/Архив'
8214,81,10,'Портал:Къуръан/Аят'
8215,110,10,'Портал:Къуръан/ТІаса_бищараб_сурат'
8216,950,10,'Портал:Къуръан/ТІаса_бищараб_сурат/Архив'
8217,103,10,'Портал:Къуръан/ТІаса_бищараб_сурат/Шаблон'
8218,674,10,'Портал:Къуръан/ТІаса_бищараб_сурат/1'
8219,529,10,'Портал:Къуръан/ТІаса_бищараб_сурат/2'
8220,641,10,'Портал:Къуръан/ТІаса_бищараб_сурат/3'
8221,522,10,'Портал:Къуръан/ТІаса_бищараб_сурат/4'
8222,488,10,'Портал:Къуръан/ТІаса_бищараб_сурат/5'
8223,551,10,'Портал:Къуръан/ТІаса_бищараб_сурат/6'
8224,426,10,'Портал:Къуръан/ТІаса_бищараб_сурат/7'
8225,402,10,'Портал:Къуръан/ТІаса_бищараб_сурат/8'
8226,480,10,'Портал:Къуръан/ТІаса_бищараб_сурат/9'
8227,95,10,'Портал:Къуръан/Дуда_лъалищ'
8228,5034,10,'Портал:Къуръан/Къуръаналъул_темаби'
8229,329,10,'Портал:Къуръан/Шаблонал'
8230,612,10,'Портал:Къуръан/Викимедиа'
8231,84,10,'Портал:Къуръан/Сура'
8232,383,10,'Rand'
8233,61,0,'Диклосмта'
8234,240,10,'Портал:Къуръан/Аят/25'
8235,2116,10,'Сурат_бахъараб_Къуръан'
8236,116,10,'ГІараб/хатІ'
8237,10219,10,'Сураялъул_номер'
8238,220,10,'Сурат_бахъараб_Къуръан/Аят'
8239,636,10,'Къуръан-Сура_Сура_ан-Нур_Аят22'
8240,244,10,'Портал:Къуръан/Аят/15'
8241,800,10,'Къуръан-Сура_Сура_ас-Сафф_Аят14'
8242,260,10,'Портал:Къуръан/Аят/35'
8243,578,10,'Къуръан-Сура_Сура_Ат-Тауба_Аят91'
8244,545,10,'Къуръан-сура_Сура_Ат-Тауба_Аят92'
8245,517,10,'Къуръан-сура_Сура_Ат-Тауба_Аят93'
8246,236,10,'Къуръан-Сура_Аль-ФатихІа_Аят1'
8247,2215,0,'Портал:Къуръан/Аят/Архив'
8248,1005,0,'Портал:Къуръан/ТІаса_бищараб_сурат/Архив'
8249,1029,10,'Портал:Къуръан/Дуда_лъалищ/1'
8250,527,0,'Портал:Къуръан/Дуда_лъалищ/Архив'
8251,941,10,'Портал:Къуръан/Дуда_лъалищ/2'
8252,1038,10,'Портал:Къуръан/Дуда_лъалищ/3'
8253,687,10,'Портал:Къуръан/Дуда_лъалищ/4'
8254,333,10,'Портал:Къуръан/Сура/112'
8255,1743,10,'Портал:Къуръан/Сура/Шаблон'
8256,131,10,'Портал:Къуръан/ТІаса_вищарав_Къуръан_цІалулев'
8257,193,10,'Портал:Къуръан/ТІаса_вищарав_Къуръан_цІалулев/Архив'
8258,1426,10,'Портал:Къуръан/ТІаса_вищарав_Къуръан_цІалулев/1'
8259,1730,10,'Портал:Къуръан/ТІаса_вищарав_Къуръан_цІалулев/2'
8260,343,10,'Портал:Къуръан/ТІаса_вищарав_Къуръан_цІалулев/Шаблон'
8263,328,10,'Портал:Къуръан/Категориял'
8264,129,10,'Potd/2015-07-11'
8265,232,10,'Potd/2015-07-11_(av)'
8266,8101,0,'Гъуниб_мухъ'
8267,48,0,'ТӀинчиб'
8269,12028,0,'ЛъикІазул_МалламухІамадил_Малла–ХІасан'
8270,44,0,'ЧIар'
8271,99,14,'МагIарул_хъвадарухъаби'
8272,87,14,'МагIарул_адабият'
8273,76,14,'МагIарулал'
8275,4910,10,'ГІалимчи'
8276,476,10,'Wikidata/p512'
8277,1374,10,'ГІалимчи/doc'
8278,66880,0,'Дюмезил
8279,396,10,'ПачБайрахъ/байрахъ'
8280,1149,10,'Флагификация/Франсия'
8281,16242,10,'Флагификация/флаг'
8283,10257,0,'Европаялъул_цолъи'
8284,130,10,'Цоги_магIна'
8285,2279,10,'Евроцолъи'
8286,1242,10,'Опция_скрытия'
8287,242,10,'Флагификация/Европаялъул_цолъи'
8288,592,10,'Флагификация/флагификация'
8289,30,10,'Tlx'
8290,170,10,'Флагификация/Европа'
8291,1881,10,'ЕЦялъул_членал'
8292,531,10,'Флагификация/Австрия'
8293,517,10,'Флагификация/Бельгия'
8294,1092,10,'Флагификация/Болгария'
8295,1064,10,'Флагификация/КІудабритІания'
8296,836,10,'Флагификация/Венгрия'
8297,967,10,'Флагификация/Алмания'
8298,985,10,'Флагификация/Греция'
